model,function,offset,city,mean_absolute_error,mean_squared_error,time
Ridge,median,5,Chihuahua,0.12637545226253283,0.02436298741873413,91899120.0
Ridge,median,5,Cuauhtémoc,0.21157547097265333,0.06241716857910217,91728539.0
Ridge,median,5,Culiacán,0.21422507778233857,0.05747765055581867,91798241.0
Ridge,median,5,Ecatepec de Morelos,0.08713829547314167,0.012905069055315766,91729044.0
Ridge,median,5,Guadalajara,0.1838903494899122,0.0418995592356877,91756906.0
Ridge,median,5,Irapuato,0.1360672861316628,0.025635512748385342,91692865.0
Ridge,median,5,Iztapalapa,0.15608805294228792,0.04319322446361006,91663122.0
Ridge,median,5,Juárez,0.14624161545640638,0.029301621953744705,91873154.0
Ridge,median,5,León,0.07527922255005218,0.008915826566506389,91735596.0
Ridge,median,5,Morelia,0.19304729919242297,0.04560427673539788,92381973.0
Ridge,median,5,Reynosa,0.08367889363631474,0.008775469568679872,91736657.0
Ridge,median,5,Tijuana,0.11891777561930629,0.018765165613441413,92038982.0
Ridge,median,6,Acapulco de Juárez,0.15801845618179433,0.03941402241855288,92429396.0
Ridge,median,6,Benito Juárez,0.10157058852188736,0.015166030121587182,92336439.0
Ridge,median,6,Centro,0.18382819729806887,0.051658960348541824,92357841.0
Ridge,median,6,Chihuahua,0.12732010001370475,0.02451259549679636,93363000.0
Ridge,median,6,Cuauhtémoc,0.2126725319611171,0.06272842677102698,92542880.0
Ridge,median,6,Culiacán,0.21373785107538715,0.057472606286137796,92500029.0
Ridge,median,6,Ecatepec de Morelos,0.08810363918559312,0.01293386199990599,92498368.0
Ridge,median,6,Guadalajara,0.18427829774442064,0.04199285242148123,92255250.0
Ridge,median,6,Irapuato,0.13681393394411415,0.025779778770254592,92355144.0
Ridge,median,6,Iztapalapa,0.15604487172661918,0.04316844337875513,92434096.0
Ridge,median,6,Juárez,0.14673530252649347,0.029623405520764878,93006564.0
Ridge,median,6,León,0.07592496024644158,0.009042800662808659,92456927.0
Ridge,median,6,Morelia,0.19257824864334672,0.0454666225351636,92560027.0
Ridge,median,6,Reynosa,0.08364960223679559,0.00876361638557735,92388739.0
Ridge,median,6,Tijuana,0.11803171821492525,0.01851422142376035,92643126.0
Ridge,median,7,Acapulco de Juárez,0.1587305045349326,0.03942264103470754,93371196.0
Ridge,median,7,Benito Juárez,0.1016937330711084,0.015175217425297542,93260129.0
Ridge,median,7,Centro,0.18513895512764972,0.05194995813739599,93108274.0
Ridge,median,7,Chihuahua,0.1267681783761917,0.02442193389455778,93279795.0
Ridge,median,7,Cuauhtémoc,0.21205896497326346,0.06254989567886818,93111386.0
Ridge,median,7,Culiacán,0.21398507539418055,0.05747427578898421,93118503.0
Ridge,median,7,Ecatepec de Morelos,0.08766676650696967,0.01291736844414963,93174845.0
Ridge,median,7,Guadalajara,0.18403074492992996,0.04193279998089108,93323243.0
Ridge,median,7,Irapuato,0.13751854389444648,0.025931260867724105,93161956.0
Ridge,median,7,Iztapalapa,0.15434387620584636,0.04223676882052641,93354059.0
Ridge,median,7,Juárez,0.14679696019509075,0.029664107400106093,93249329.0
Ridge,median,7,León,0.07738026515670357,0.009374828201021953,93716785.0
Ridge,median,7,Morelia,0.1934514399737643,0.0457281749816346,93269178.0
Ridge,median,7,Reynosa,0.08365752861200307,0.008766821366287309,93329214.0
Ridge,median,7,Tijuana,0.117901876860973,0.018479427071537807,94458271.0
Ridge,median,8,Acapulco de Juárez,0.15864618736435282,0.039420826533943146,95244379.0
Ridge,median,8,Benito Juárez,0.10064512305405722,0.015111541769543543,93883607.0
Ridge,median,8,Centro,0.18539329799394658,0.05201239518990962,93659582.0
Ridge,median,8,Chihuahua,0.12614334862913454,0.024330325055067575,94524355.0
Ridge,median,8,Cuauhtémoc,0.2122256033233612,0.06259726571676714,94475771.0
Ridge,median,8,Culiacán,0.214386024001312,0.05748088165057522,93885150.0
Ridge,median,8,Ecatepec de Morelos,0.08738423675602965,0.012909750692305084,93948544.0
Ridge,median,8,Guadalajara,0.183246952220843,0.04175478954623094,94059799.0
Ridge,median,8,Irapuato,0.13833814754375023,0.026126203900253553,93910056.0
Ridge,median,8,Iztapalapa,0.1527822424983149,0.04145785142485543,93974790.0
Ridge,median,8,Juárez,0.14661570101163954,0.02954477853882622,93823023.0
Ridge,median,8,León,0.07816096029199013,0.009579128162878658,94000843.0
Ridge,median,8,Morelia,0.19357909093581382,0.04576832744785076,93759464.0
Ridge,median,8,Reynosa,0.0835227390355551,0.008712576533651364,93720249.0
Ridge,median,8,Tijuana,0.11821915312180181,0.0185653414892104,93886167.0
Ridge,median,9,Acapulco de Juárez,0.1582071484946642,0.03941482504684787,95260076.0
Ridge,median,9,Benito Juárez,0.10048417131802108,0.015104688373607646,95087825.0
Ridge,median,9,Centro,0.18642090995239852,0.0522844175567537,95527372.0
Ridge,median,9,Chihuahua,0.1251740783242723,0.024211393087195613,95103304.0
Ridge,median,9,Cuauhtémoc,0.21260864477854388,0.06270931059832235,95159224.0
Ridge,median,9,Culiacán,0.21476793917826265,0.05749165873873897,95169454.0
Ridge,median,9,Ecatepec de Morelos,0.08663615518328345,0.012901145147991986,95063098.0
Ridge,median,9,Guadalajara,0.18227826156722193,0.04156025038121108,95216184.0
Ridge,median,9,Irapuato,0.13845281488507732,0.026155084525554102,96675676.0
Ridge,median,9,Iztapalapa,0.15289217316291184,0.04151028924525383,95127104.0
Ridge,median,9,Juárez,0.1465127458986801,0.029477438733310973,95037829.0
Ridge,median,9,León,0.07862070084324727,0.009707991759320156,95180466.0
Ridge,median,9,Morelia,0.1944747900171152,0.0460638177895887,94944556.0
Ridge,median,9,Reynosa,0.08363020173619666,0.008755779865675488,95439693.0
Ridge,median,9,Tijuana,0.11779896815310306,0.018452209299207482,95551886.0
Ridge,median,10,Acapulco de Juárez,0.15854949165257354,0.03941900819521149,96086011.0
Ridge,median,10,Benito Juárez,0.1002558918455673,0.01509630093537264,96005759.0
Ridge,median,10,Centro,0.186605724961322,0.052336701634751834,95751646.0
Ridge,median,10,Chihuahua,0.1244348638348017,0.024139633612318908,95824689.0
Ridge,median,10,Cuauhtémoc,0.21262411866392444,0.06271392942083207,95655091.0
Ridge,median,10,Culiacán,0.21491187000176318,0.05749685553795623,95899460.0
Ridge,median,10,Ecatepec de Morelos,0.08685615557225204,0.012901933247932535,95718656.0
Ridge,median,10,Guadalajara,0.18269146984257065,0.04163979077970606,95736697.0
Ridge,median,10,Irapuato,0.13848087696902805,0.026162212445790183,96040646.0
Ridge,median,10,Iztapalapa,0.15314016807825304,0.04162991629113764,96044236.0
Ridge,median,10,Juárez,0.14581784277278886,0.029031240263725288,95611295.0
Ridge,median,10,León,0.07898657679842132,0.00981507655091682,95821360.0
Ridge,median,10,Morelia,0.19506615940738187,0.04627210113466403,95695855.0
Ridge,median,10,Reynosa,0.08319745655786573,0.00858391437528725,95856202.0
Ridge,median,10,Tijuana,0.1174701771295294,0.01836737820936518,95806378.0
Ridge,median,11,Acapulco de Juárez,0.15860036988773352,0.03941992998104285,97807613.0
Ridge,median,11,Benito Juárez,0.10023454715020187,0.015095596611427075,96850080.0
Ridge,median,11,Centro,0.1875393148434199,0.05261647574008908,96643222.0
Ridge,median,11,Chihuahua,0.12255469584182714,0.0240309889102712,96675270.0
Ridge,median,11,Cuauhtémoc,0.21239071769150727,0.06264502419167223,96479210.0
Ridge,median,11,Culiacán,0.2153657759640784,0.05751731479562238,96823442.0
Ridge,median,11,Ecatepec de Morelos,0.08676508157649668,0.01290143086901599,97115063.0
Ridge,median,11,Guadalajara,0.18296933038648466,0.04169615777008876,96623247.0
Ridge,median,11,Irapuato,0.13823491704024143,0.026100541213228214,96587710.0
Ridge,median,11,Iztapalapa,0.15313895523226492,0.04162932675248605,96682624.0
Ridge,median,11,Juárez,0.1446696966586719,0.028325755054027197,96698370.0
Ridge,median,11,León,0.07783568414454788,0.009491784655551212,96601511.0
Ridge,median,11,Morelia,0.19523553530569132,0.046333688977161704,96563256.0
Ridge,median,11,Reynosa,0.08337971682355116,0.008655614550955985,96348606.0
Ridge,median,11,Tijuana,0.11710121100988867,0.018276043308646378,96476387.0
Ridge,median,12,Acapulco de Juárez,0.15848103492462298,0.03941789047045886,98437692.0
Ridge,median,12,Benito Juárez,0.100739976715021,0.015115944641454916,97496498.0
Ridge,median,12,Centro,0.18819654031165906,0.05282911304014662,97350420.0
Ridge,median,12,Chihuahua,0.12179249713862021,0.024017155711755455,97680611.0
Ridge,median,12,Cuauhtémoc,0.21251675258320432,0.06268202955511427,97414319.0
Ridge,median,12,Culiacán,0.21572431310897405,0.05753784478563622,97430156.0
Ridge,median,12,Ecatepec de Morelos,0.08671394710144985,0.012901257879299265,97416128.0
Ridge,median,12,Guadalajara,0.18273603547649228,0.041648675442319046,97536817.0
Ridge,median,12,Irapuato,0.1371737295694194,0.02585526927236076,97454049.0
Ridge,median,12,Iztapalapa,0.15197945496598833,0.04108590602966894,99068416.0
Ridge,median,12,Juárez,0.1427659628735754,0.02724314400827859,99080685.0
Ridge,median,12,León,0.07807751952495963,0.009556419872793466,97689607.0
Ridge,median,12,Morelia,0.1957233023435236,0.04651585702720025,97429311.0
Ridge,median,12,Reynosa,0.0831514778118802,0.008565984004281536,97635468.0
Ridge,median,12,Tijuana,0.11679543472632387,0.01820344539928129,97737472.0
Ridge,std,1,Acapulco de Juárez,0.1980887954450519,0.06355553388589372,88336461.0
Ridge,std,1,Benito Juárez,0.10087897968971124,0.015122884416635403,88417757.0
Ridge,std,1,Centro,0.17948759104154627,0.05106326932691252,88473243.0
Ridge,std,1,Chihuahua,0.12323657829406784,0.024058134847424136,88365599.0
Ridge,std,1,Cuauhtémoc,0.2257487485084276,0.06921840419891293,88301138.0
Ridge,std,1,Culiacán,0.21573334170300076,0.05753841154581297,88414564.0
Ridge,std,1,Ecatepec de Morelos,0.09893700319291185,0.01517428011524486,88145368.0
Ridge,std,1,Guadalajara,0.18357693531384364,0.04182748714171988,88381700.0
Ridge,std,1,Irapuato,0.14013995645011423,0.02662561408548653,88186760.0
Ridge,std,1,Iztapalapa,0.14574083010659264,0.038854373823994565,88595461.0
Ridge,std,1,Juárez,0.1341819890196748,0.023712022192304682,88191106.0
Ridge,std,1,León,0.08210043904578579,0.010888974981901453,88420388.0
Ridge,std,1,Morelia,0.20442505989798226,0.050965207875125616,88233239.0
Ridge,std,1,Reynosa,0.07220929547902591,0.006102368705771347,88353903.0
Ridge,std,1,Tijuana,0.12389698115759618,0.020613413419632562,88398550.0
Ridge,std,2,Acapulco de Juárez,0.1980928773393632,0.06356044683207719,89111127.0
Ridge,std,2,Benito Juárez,0.10008765735941517,0.015091120278239986,89681426.0
Ridge,std,2,Centro,0.17883180817259403,0.05102241996395292,89055365.0
Ridge,std,2,Chihuahua,0.12190502479716878,0.024018101394817633,89161330.0
Ridge,std,2,Cuauhtémoc,0.22438008307238286,0.06829875344678704,89185336.0
Ridge,std,2,Culiacán,0.21436734690787965,0.057480466838782156,90302058.0
Ridge,std,2,Ecatepec de Morelos,0.09744780591205446,0.014657573719864444,89279070.0
Ridge,std,2,Guadalajara,0.18049720313973153,0.04127602785099901,89311923.0
Ridge,std,2,Irapuato,0.1400771719100447,0.02660657423890224,89043615.0
Ridge,std,2,Iztapalapa,0.14399254426483696,0.03843846972133666,89274080.0
Ridge,std,2,Juárez,0.1316543713284496,0.023093543811516452,89038090.0
Ridge,std,2,León,0.07815001387279132,0.009576137206633176,89691779.0
Ridge,std,2,Morelia,0.20370472128459044,0.05051064710601716,89081671.0
Ridge,std,2,Reynosa,0.07251562529424838,0.0061224672051972346,89199757.0
Ridge,std,2,Tijuana,0.12417319954831248,0.020737718510648005,89000522.0
Ridge,std,3,Acapulco de Juárez,0.19585269487551876,0.060939314287174515,90050682.0
Ridge,std,3,Benito Juárez,0.0993065442164403,0.015078189692778816,89980228.0
Ridge,std,3,Centro,0.17856857981382998,0.05100965185661742,89978291.0
Ridge,std,3,Chihuahua,0.12275881162135002,0.024037652022590773,90041124.0
Ridge,std,3,Cuauhtémoc,0.22344693580640523,0.06770396044946624,89957725.0
Ridge,std,3,Culiacán,0.21387553297219228,0.05747330982020162,98585299.0
Ridge,std,3,Ecatepec de Morelos,0.09663475438413105,0.014403547145179094,89937944.0
Ridge,std,3,Guadalajara,0.17779726145997135,0.04102664588303851,89943589.0
Ridge,std,3,Irapuato,0.13960169565016148,0.02646622172370828,89908182.0
Ridge,std,3,Iztapalapa,0.14274456509333572,0.038197673971898854,90018529.0
Ridge,std,3,Juárez,0.1294181714542368,0.022706164673604187,89794469.0
Ridge,std,3,León,0.07453969557244398,0.008785776901651332,89950299.0
Ridge,std,3,Morelia,0.20490806284134316,0.051278719168962456,89900612.0
Ridge,std,3,Reynosa,0.07400883896357835,0.006260744474107597,89921478.0
Ridge,std,3,Tijuana,0.12380407523497611,0.020572117869689998,89947370.0
Ridge,std,4,Acapulco de Juárez,0.19316331639479667,0.05799146035531308,91297516.0
Ridge,std,4,Benito Juárez,0.09988948117224583,0.015086106796522766,91250961.0
Ridge,std,4,Centro,0.17995173346119425,0.05109997828940269,92260990.0
Ridge,std,4,Chihuahua,0.12334826398202556,0.02406391053993925,91309296.0
Ridge,std,4,Cuauhtémoc,0.22221952983843735,0.06696138353987646,91159993.0
Ridge,std,4,Culiacán,0.21439291776431557,0.05748103740286143,91039194.0
Ridge,std,4,Ecatepec de Morelos,0.09623301214770294,0.014285348913544419,91084490.0
Ridge,std,4,Guadalajara,0.1762070396853886,0.04098209862655969,92359214.0
Ridge,std,4,Irapuato,0.13955596820970756,0.026453081259707453,91103728.0
Ridge,std,4,Iztapalapa,0.14170993764847445,0.03803346883673898,91009449.0
Ridge,std,4,Juárez,0.1275054846008719,0.022493860835944183,91080761.0
Ridge,std,4,León,0.07206223867332405,0.00846965230564862,91480342.0
Ridge,std,4,Morelia,0.20529237312635512,0.051533170028142034,91237376.0
Ridge,std,4,Reynosa,0.0740038850232611,0.006260175129131547,91183839.0
Ridge,std,4,Tijuana,0.12393105954925303,0.020628625760575448,91073567.0
Ridge,std,5,Acapulco de Juárez,0.19021370218141428,0.055007852298672597,91945813.0
Ridge,std,5,Benito Juárez,0.10072139879004513,0.015115061044536835,91628802.0
Ridge,std,5,Centro,0.1813804120175156,0.051253535778270805,91812284.0
Ridge,std,5,Chihuahua,0.12281040261667578,0.024039534030631863,91687595.0
Ridge,std,5,Cuauhtémoc,0.21840994983000853,0.06494443113808411,92025175.0
Ridge,std,5,Culiacán,0.21466290910444022,0.05748825872460404,91850767.0
Ridge,std,5,Ecatepec de Morelos,0.09600231589551723,0.014219663340531595,91521033.0
Ridge,std,5,Guadalajara,0.17617673635404285,0.040981986341852086,91752513.0
Ridge,std,5,Irapuato,0.13912497728693807,0.026332311490640366,92174154.0
Ridge,std,5,Iztapalapa,0.14013914210967093,0.03784555756937818,91862562.0
Ridge,std,5,Juárez,0.12503297000504218,0.022382054526442933,91816057.0
Ridge,std,5,León,0.07060634846402708,0.008369777894236971,91741132.0
Ridge,std,5,Morelia,0.20517641338749915,0.05145592661301562,92107472.0
Ridge,std,5,Reynosa,0.0738938181159571,0.006247715292253591,91643266.0
Ridge,std,5,Tijuana,0.12402329946279778,0.0206699757467795,93595411.0
Ridge,std,6,Acapulco de Juárez,0.18793339350785715,0.05288015100151569,92343198.0
Ridge,std,6,Benito Juárez,0.10091605509588007,0.015124833342732076,92317114.0
Ridge,std,6,Centro,0.18116994701985562,0.051227068671343065,92392483.0
Ridge,std,6,Chihuahua,0.12206297426315514,0.024020069628760406,92616326.0
Ridge,std,6,Cuauhtémoc,0.21804506239691301,0.06477409249520756,92454012.0
Ridge,std,6,Culiacán,0.2150488522471009,0.057502378651765544,92101552.0
Ridge,std,6,Ecatepec de Morelos,0.09575400811647791,0.014150747387465707,92373216.0
Ridge,std,6,Guadalajara,0.1764353743362592,0.04098383052850888,92316959.0
Ridge,std,6,Irapuato,0.13893134960304968,0.026279868419311767,92251714.0
Ridge,std,6,Iztapalapa,0.13908864559150969,0.037761193551866364,92070659.0
Ridge,std,6,Juárez,0.12558681823000326,0.022391159614400132,92382714.0
Ridge,std,6,León,0.0698502825372489,0.008342997363497107,92214634.0
Ridge,std,6,Morelia,0.20475304213379997,0.05117733446609793,92099322.0
Ridge,std,6,Reynosa,0.07410312357659189,0.0062717207380354675,92328091.0
Ridge,std,6,Tijuana,0.12360502021092623,0.02048451208267699,92167561.0
Ridge,std,7,Acapulco de Juárez,0.1855043224424482,0.05078523435763567,93049138.0
Ridge,std,7,Benito Juárez,0.10135627061887446,0.015151125616038767,93678777.0
Ridge,std,7,Centro,0.1806674552054845,0.051169251443916486,92930458.0
Ridge,std,7,Chihuahua,0.12319785660347783,0.024056219761670005,93049275.0
Ridge,std,7,Cuauhtémoc,0.21573013801134489,0.06378648092026509,93049521.0
Ridge,std,7,Culiacán,0.21531195445735227,0.05751456585962433,92887114.0
Ridge,std,7,Ecatepec de Morelos,0.09594361875271817,0.014203205446793552,93032535.0
Ridge,std,7,Guadalajara,0.17643340441536468,0.04098380889799102,93051934.0
Ridge,std,7,Irapuato,0.13768036987263146,0.025968154554039707,93114976.0
Ridge,std,7,Iztapalapa,0.1400075579439419,0.037833176500383814,94724740.0
Ridge,std,7,Juárez,0.12638207256709033,0.022420326536706774,93237644.0
Ridge,std,7,León,0.07014103356817085,0.008351266663039638,93035240.0
Ridge,std,7,Morelia,0.2039100828949778,0.05063865166167816,92927593.0
Ridge,std,7,Reynosa,0.07412316814202999,0.006274088626962638,93404706.0
Ridge,std,7,Tijuana,0.12336920882571636,0.020382267709328585,92935223.0
Ridge,std,8,Acapulco de Juárez,0.18441634610408827,0.04990432211834679,94164648.0
Ridge,std,8,Benito Juárez,0.10132475199044043,0.015149049913747225,93878627.0
Ridge,std,8,Centro,0.18058740717351843,0.051160740502162044,93786506.0
Ridge,std,8,Chihuahua,0.12230674833710994,0.024024576283837907,93968709.0
Ridge,std,8,Cuauhtémoc,0.21903702232551372,0.06524649483262385,93760911.0
Ridge,std,8,Culiacán,0.2156176278995935,0.05753133291184489,93991364.0
Ridge,std,8,Ecatepec de Morelos,0.0953181847655226,0.014034260305173444,93776339.0
Ridge,std,8,Guadalajara,0.1762314300328894,0.04098220901150959,93856143.0
Ridge,std,8,Irapuato,0.13810199793813965,0.026067968892177613,93754725.0
Ridge,std,8,Iztapalapa,0.14015549877450625,0.03784713290438778,93853416.0
Ridge,std,8,Juárez,0.12681935362588748,0.022444448818370936,93857184.0
Ridge,std,8,León,0.06959781774398414,0.008337874112415563,93789459.0
Ridge,std,8,Morelia,0.20328794903061148,0.050254756875826166,93617823.0
Ridge,std,8,Reynosa,0.07493008590607096,0.006379420164069249,93862680.0
Ridge,std,8,Tijuana,0.1227437317972984,0.020119150744681506,93811138.0
Ridge,std,9,Acapulco de Juárez,0.18302598392434066,0.048830261056111365,95042473.0
Ridge,std,9,Benito Juárez,0.10157391942496763,0.015166272640126564,94823784.0
Ridge,std,9,Centro,0.1804360984388118,0.051145178007787714,94717919.0
Ridge,std,9,Chihuahua,0.12159951085291275,0.02401641825396752,96407681.0
Ridge,std,9,Cuauhtémoc,0.21823284850847877,0.06486125692365208,95062660.0
Ridge,std,9,Culiacán,0.21579599540006794,0.05754241193095561,94856857.0
Ridge,std,9,Ecatepec de Morelos,0.09470876187942166,0.01388092840734843,94989327.0
Ridge,std,9,Guadalajara,0.17655882351103896,0.040985418292989656,95409573.0
Ridge,std,9,Irapuato,0.13752137972235595,0.025931900627251342,94845893.0
Ridge,std,9,Iztapalapa,0.13973181163059373,0.03780891566815256,94991545.0
Ridge,std,9,Juárez,0.12736959232325698,0.022482952897216846,95347220.0
Ridge,std,9,León,0.06930123181746489,0.00833429812488877,94818240.0
Ridge,std,9,Morelia,0.20348444349766803,0.05037475148759947,94795316.0
Ridge,std,9,Reynosa,0.0759017392769949,0.006532177890744894,94775539.0
Ridge,std,9,Tijuana,0.12287600668166622,0.02017381572685914,94696458.0
Ridge,std,10,Acapulco de Juárez,0.1803537106236647,0.0469287649491755,96047245.0
Ridge,std,10,Benito Juárez,0.10163753902860145,0.015170968587723148,95695201.0
Ridge,std,10,Centro,0.1809703467837138,0.05120319560345159,95565258.0
Ridge,std,10,Chihuahua,0.12303181078091768,0.02404851752905489,95721948.0
Ridge,std,10,Cuauhtémoc,0.22113068393882993,0.06634046567406782,95657328.0
Ridge,std,10,Culiacán,0.2155330916309339,0.05752641544691441,95697669.0
Ridge,std,10,Ecatepec de Morelos,0.09460567739675435,0.01385609389229963,95877216.0
Ridge,std,10,Guadalajara,0.17681753974754857,0.040990228905852306,95750984.0
Ridge,std,10,Irapuato,0.13687696859965598,0.025792723790143142,95653748.0
Ridge,std,10,Iztapalapa,0.14057817902087094,0.037890625458561096,95680911.0
Ridge,std,10,Juárez,0.12805440375166643,0.022543560624916102,95614625.0
Ridge,std,10,León,0.07009140129786157,0.008349675554122155,95586938.0
Ridge,std,10,Morelia,0.2034236644461057,0.05033751140125223,95954910.0
Ridge,std,10,Reynosa,0.07727057274996102,0.006795434028327844,96617089.0
Ridge,std,10,Tijuana,0.12235335586832051,0.019960881304179067,95681347.0
Ridge,std,11,Acapulco de Juárez,0.17944190527677087,0.04632897592373292,97962569.0
Ridge,std,11,Benito Juárez,0.10132288856813708,0.015148928128601143,96584163.0
Ridge,std,11,Centro,0.18121907534829373,0.05123312793021463,96670868.0
Ridge,std,11,Chihuahua,0.12361679070922553,0.024079328538186173,96621080.0
Ridge,std,11,Cuauhtémoc,0.21918920705867984,0.06532158178175228,96748736.0
Ridge,std,11,Culiacán,0.21578249841860742,0.05754154020818696,96683856.0
Ridge,std,11,Ecatepec de Morelos,0.09433193380647042,0.013791692489946175,96600794.0
Ridge,std,11,Guadalajara,0.17663744292306793,0.040986667768856073,96479146.0
Ridge,std,11,Irapuato,0.13631551903249997,0.02568162004308137,96511287.0
Ridge,std,11,Iztapalapa,0.14022782425246272,0.03785419488970624,96506278.0
Ridge,std,11,Juárez,0.12821848167890035,0.02256017124069898,96493449.0
Ridge,std,11,León,0.07069086220998984,0.00837383705469351,96445956.0
Ridge,std,11,Morelia,0.2028693612088428,0.05000299699489126,96478076.0
Ridge,std,11,Reynosa,0.0783032693454417,0.007031244588745615,96381186.0
Ridge,std,11,Tijuana,0.12249351452556077,0.020017179535422498,96392762.0
Ridge,std,12,Acapulco de Juárez,0.17875397247299046,0.04589295879396932,97467305.0
Ridge,std,12,Benito Juárez,0.10062526070120152,0.015110653986288542,97191019.0
Ridge,std,12,Centro,0.1814535868450172,0.05126304923634578,97277293.0
Ridge,std,12,Chihuahua,0.12388705375681708,0.024097030455233728,97260246.0
Ridge,std,12,Cuauhtémoc,0.21861649085975865,0.06504262004352479,97293958.0
Ridge,std,12,Culiacán,0.21593700659447018,0.057551846160943894,98860368.0
Ridge,std,12,Ecatepec de Morelos,0.09436718300677266,0.013799859178252577,97389568.0
Ridge,std,12,Guadalajara,0.176932268571229,0.04099300486642672,97276836.0
Ridge,std,12,Irapuato,0.13650774463876827,0.025718594437584587,97849974.0
Ridge,std,12,Iztapalapa,0.1410983997432315,0.03795151239017651,97261721.0
Ridge,std,12,Juárez,0.12815315351904738,0.0225534609029447,97343990.0
Ridge,std,12,León,0.071171035710357,0.008400966808187233,97328077.0
Ridge,std,12,Morelia,0.20261071242485057,0.04985006003459026,97228540.0
Ridge,std,12,Reynosa,0.07932736251040043,0.007296685768381587,97101886.0
Ridge,std,12,Tijuana,0.12241169037413434,0.019984241220310933,97132267.0
SGDRegressor,mean,1,Acapulco de Juárez,0.20715070923130335,0.06432637995795021,29466037.0
SGDRegressor,mean,1,Benito Juárez,0.16438667606019006,0.03672038234747877,29230608.0
SGDRegressor,mean,1,Centro,0.1917937143579174,0.07439231059480894,29302143.0
SGDRegressor,mean,1,Chihuahua,0.16100949504354142,0.03537779380212203,29254347.0
SGDRegressor,mean,1,Cuauhtémoc,0.21862385924941674,0.06507363019437325,30352570.0
SGDRegressor,mean,1,Culiacán,0.21424431931375587,0.0680031176255173,30746994.0
SGDRegressor,mean,1,Ecatepec de Morelos,0.14179826526532507,0.031549524550522644,29666232.0
SGDRegressor,mean,1,Guadalajara,0.1875181566103356,0.04505194587854941,29194099.0
SGDRegressor,mean,1,Irapuato,0.14919049967456613,0.028655543191790225,29274045.0
SGDRegressor,mean,1,Iztapalapa,0.17580564201031024,0.045485209262407386,30191497.0
SGDRegressor,mean,1,Juárez,0.12732710976888625,0.0227432221404746,29313941.0
SGDRegressor,mean,1,León,0.13699485933512318,0.028923461470067427,29289099.0
SGDRegressor,mean,1,Morelia,0.23096740735332985,0.06546409376732186,29202159.0
SGDRegressor,mean,1,Reynosa,0.12188926543989752,0.020854647059468087,29258557.0
SGDRegressor,mean,1,Tijuana,0.14442374998280524,0.029570990244767947,29138657.0
SGDRegressor,mean,2,Acapulco de Juárez,0.19034154486099725,0.052966543735801765,30233805.0
SGDRegressor,mean,2,Benito Juárez,0.11996818876052275,0.021750099503516945,30856366.0
SGDRegressor,mean,2,Centro,0.17520326014661267,0.059495951284306264,30313376.0
SGDRegressor,mean,2,Chihuahua,0.13130703270148045,0.025988074358910644,30091537.0
SGDRegressor,mean,2,Cuauhtémoc,0.19611341676121077,0.05405425224773401,30050617.0
SGDRegressor,mean,2,Culiacán,0.21786083132763315,0.061628862627972354,30726774.0
SGDRegressor,mean,2,Ecatepec de Morelos,0.11657252364890396,0.020981503030681074,30163622.0
SGDRegressor,mean,2,Guadalajara,0.17894535983888446,0.03984481155145152,30140664.0
SGDRegressor,mean,2,Irapuato,0.13734974966098706,0.02549071597960383,30696984.0
SGDRegressor,mean,2,Iztapalapa,0.15462762076164294,0.03922696494476939,30453662.0
SGDRegressor,mean,2,Juárez,0.1258507490085482,0.020998628250187765,30113685.0
SGDRegressor,mean,2,León,0.10024939928908808,0.018200782445616456,30157585.0
SGDRegressor,mean,2,Morelia,0.21819190272921932,0.056421165909418626,30178679.0
SGDRegressor,mean,2,Reynosa,0.09087876459100332,0.010763799898758614,30245695.0
SGDRegressor,mean,2,Tijuana,0.11644465882750354,0.020128966881242855,30147551.0
SGDRegressor,mean,3,Acapulco de Juárez,0.182235175624563,0.04939989588287507,31198357.0
SGDRegressor,mean,3,Benito Juárez,0.09801197102029927,0.017160851361574615,31080310.0
SGDRegressor,mean,3,Centro,0.17761710525821023,0.05489455476250637,31126876.0
SGDRegressor,mean,3,Chihuahua,0.1247367448794191,0.02404854250538234,31002541.0
SGDRegressor,mean,3,Cuauhtémoc,0.1903363891449697,0.05203463012876207,31002986.0
SGDRegressor,mean,3,Culiacán,0.21882029781249396,0.05981454185749781,30926208.0
SGDRegressor,mean,3,Ecatepec de Morelos,0.10664266152919696,0.01717667414521157,31046275.0
SGDRegressor,mean,3,Guadalajara,0.17780891233090806,0.03975160013790468,30931677.0
SGDRegressor,mean,3,Irapuato,0.13581454034204368,0.025286124712591382,31173294.0
SGDRegressor,mean,3,Iztapalapa,0.14802842161177615,0.038377134452211185,30916103.0
SGDRegressor,mean,3,Juárez,0.1282229986037722,0.021916860973179568,30937760.0
SGDRegressor,mean,3,León,0.08567104267665046,0.013951361774911408,30934330.0
SGDRegressor,mean,3,Morelia,0.21131665901448624,0.05331684246009906,30968269.0
SGDRegressor,mean,3,Reynosa,0.08231755399869113,0.008255381659873781,31003775.0
SGDRegressor,mean,3,Tijuana,0.11171100846219818,0.01803791980506967,30916116.0
SGDRegressor,mean,4,Acapulco de Juárez,0.17690460118822351,0.04645651590926021,38865666.0
SGDRegressor,mean,4,Benito Juárez,0.09475782668212225,0.015271049199643184,31995625.0
SGDRegressor,mean,4,Centro,0.1803574368891911,0.05330554269299998,32205775.0
